"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"FRA","POP","TOT","AGRWTH","A","2013",0.509,
"FRA","POP","TOT","AGRWTH","A","2014",0.8225,
"FRA","POP","TOT","AGRWTH","A","2015",0.3559,
"FRA","POP","TOT","AGRWTH","A","2016",0.26,
"FRA","POP","TOT","AGRWTH","A","2017",0.2159,
"FRA","POP","TOT","AGRWTH","A","2018",0.1677,
"DEU","POP","TOT","AGRWTH","A","1960",0.7303,
"DEU","POP","TOT","AGRWTH","A","1961",0.7728,
"DEU","POP","TOT","AGRWTH","A","1962",0.8833,
"DEU","POP","TOT","AGRWTH","A","1963",0.9301,
"DEU","POP","TOT","AGRWTH","A","1964",0.8083,
"DEU","POP","TOT","AGRWTH","A","1965",0.8568,
"DEU","POP","TOT","AGRWTH","A","1966",0.838,
"DEU","POP","TOT","AGRWTH","A","1967",0.4582,
"DEU","POP","TOT","AGRWTH","A","1968",0.4456,
"DEU","POP","TOT","AGRWTH","A","1969",0.7961,
"DEU","POP","TOT","AGRWTH","A","1970",0.3332,
"DEU","POP","TOT","AGRWTH","A","1971",0.1836,
"DEU","POP","TOT","AGRWTH","A","1972",0.4796,
"DEU","POP","TOT","AGRWTH","A","1973",0.3154,
"DEU","POP","TOT","AGRWTH","A","1974",0.0389,
"DEU","POP","TOT","AGRWTH","A","1975",-0.372,
"DEU","POP","TOT","AGRWTH","A","1976",-0.427,
"DEU","POP","TOT","AGRWTH","A","1977",-0.226,
"DEU","POP","TOT","AGRWTH","A","1978",-0.086,
"DEU","POP","TOT","AGRWTH","A","1979",0.0442,
"DEU","POP","TOT","AGRWTH","A","1980",0.2076,
"DEU","POP","TOT","AGRWTH","A","1981",0.1524,
"DEU","POP","TOT","AGRWTH","A","1982",-0.095,
"DEU","POP","TOT","AGRWTH","A","1983",-0.261,
"DEU","POP","TOT","AGRWTH","A","1984",-0.345,
"DEU","POP","TOT","AGRWTH","A","1985",-0.223,
"DEU","POP","TOT","AGRWTH","A","1986",0.0457,
"DEU","POP","TOT","AGRWTH","A","1987",0.1537,
"DEU","POP","TOT","AGRWTH","A","1988",0.3914,
"DEU","POP","TOT","AGRWTH","A","1989",0.7763,
"DEU","POP","TOT","AGRWTH","A","1990",0.8657,
"DEU","POP","TOT","AGRWTH","A","1991",0.7312,
"DEU","POP","TOT","AGRWTH","A","1992",0.7632,
"DEU","POP","TOT","AGRWTH","A","1993",0.6595,
"DEU","POP","TOT","AGRWTH","A","1994",0.3474,
"DEU","POP","TOT","AGRWTH","A","1995",0.2943,
"DEU","POP","TOT","AGRWTH","A","1996",0.2899,
"DEU","POP","TOT","AGRWTH","A","1997",0.1464,
"DEU","POP","TOT","AGRWTH","A","1998",0.0151,
"DEU","POP","TOT","AGRWTH","A","1999",0.0646,
"DEU","POP","TOT","AGRWTH","A","2000",0.1355,
"DEU","POP","TOT","AGRWTH","A","2001",0.1683,
"DEU","POP","TOT","AGRWTH","A","2002",0.1682,
"DEU","POP","TOT","AGRWTH","A","2003",0.0553,
"DEU","POP","TOT","AGRWTH","A","2004",-0.021,
"DEU","POP","TOT","AGRWTH","A","2005",-0.056,
"DEU","POP","TOT","AGRWTH","A","2006",-0.112,
"DEU","POP","TOT","AGRWTH","A","2007",-0.133,
"DEU","POP","TOT","AGRWTH","A","2008",-0.189,
"DEU","POP","TOT","AGRWTH","A","2009",-0.253,
"DEU","POP","TOT","AGRWTH","A","2010",-0.153,
"DEU","POP","TOT","AGRWTH","A","2011",-1.836,
"DEU","POP","TOT","AGRWTH","A","2012",0.1879,
"DEU","POP","TOT","AGRWTH","A","2013",0.2732,
"DEU","POP","TOT","AGRWTH","A","2014",0.4177,
"DEU","POP","TOT","AGRWTH","A","2015",0.8694,
"DEU","POP","TOT","AGRWTH","A","2016",0.8104,
"DEU","POP","TOT","AGRWTH","A","2017",0.3744,
"DEU","POP","TOT","AGRWTH","A","2018",0.3111,
"GRC","POP","TOT","AGRWTH","A","1960",0.8384,
"GRC","POP","TOT","AGRWTH","A","1961",0.8483,
"GRC","POP","TOT","AGRWTH","A","1962",0.5975,
"GRC","POP","TOT","AGRWTH","A","1963",0.3715,
"GRC","POP","TOT","AGRWTH","A","1964",0.3632,
"GRC","POP","TOT","AGRWTH","A","1965",0.4688,
"GRC","POP","TOT","AGRWTH","A","1966",0.7405,
"GRC","POP","TOT","AGRWTH","A","1967",1.1933,
"GRC","POP","TOT","AGRWTH","A","1968",0.279,
"GRC","POP","TOT","AGRWTH","A","1969",0.366,
"GRC","POP","TOT","AGRWTH","A","1970",0.2284,
"GRC","POP","TOT","AGRWTH","A","1971",0.4347,
"GRC","POP","TOT","AGRWTH","A","1972",0.6521,
"GRC","POP","TOT","AGRWTH","A","1973",0.4551,
"GRC","POP","TOT","AGRWTH","A","1974",0.3688,
"GRC","POP","TOT","AGRWTH","A","1975",0.943,
"GRC","POP","TOT","AGRWTH","A","1976",1.3336,
"GRC","POP","TOT","AGRWTH","A","1977",1.5412,
"GRC","POP","TOT","AGRWTH","A","1978",1.305,
"GRC","POP","TOT","AGRWTH","A","1979",1.2545,
"GRC","POP","TOT","AGRWTH","A","1980",0.987,
"GRC","POP","TOT","AGRWTH","A","1981",0.9006,
"GRC","POP","TOT","AGRWTH","A","1982",0.6183,
"GRC","POP","TOT","AGRWTH","A","1983",0.5834,
"GRC","POP","TOT","AGRWTH","A","1984",0.4993,
"GRC","POP","TOT","AGRWTH","A","1985",0.3889,
"GRC","POP","TOT","AGRWTH","A","1986",0.3318,
"GRC","POP","TOT","AGRWTH","A","1987",0.3348,
"GRC","POP","TOT","AGRWTH","A","1988",0.3639,
"GRC","POP","TOT","AGRWTH","A","1989",0.5231,
"GRC","POP","TOT","AGRWTH","A","1990",1.0629,
"GRC","POP","TOT","AGRWTH","A","1991",1.2075,
"GRC","POP","TOT","AGRWTH","A","1992",0.7667,
"GRC","POP","TOT","AGRWTH","A","1993",0.5899,
"GRC","POP","TOT","AGRWTH","A","1994",0.502,
"GRC","POP","TOT","AGRWTH","A","1995",0.4683,
"GRC","POP","TOT","AGRWTH","A","1996",0.4415,
"GRC","POP","TOT","AGRWTH","A","1997",0.4945,
"GRC","POP","TOT","AGRWTH","A","1998",0.5556,
"GRC","POP","TOT","AGRWTH","A","1999",0.3842,
"GRC","POP","TOT","AGRWTH","A","2000",0.4098,
"GRC","POP","TOT","AGRWTH","A","2001",0.5212,
"GRC","POP","TOT","AGRWTH","A","2002",0.3672,
"GRC","POP","TOT","AGRWTH","A","2003",0.2389,
"GRC","POP","TOT","AGRWTH","A","2004",0.2477,
"GRC","POP","TOT","AGRWTH","A","2005",0.2936,
"GRC","POP","TOT","AGRWTH","A","2006",0.3008,
"GRC","POP","TOT","AGRWTH","A","2007",0.2549,
"GRC","POP","TOT","AGRWTH","A","2008",0.2658,
"GRC","POP","TOT","AGRWTH","A","2009",0.2633,
"GRC","POP","TOT","AGRWTH","A","2010",0.1289,
"GRC","POP","TOT","AGRWTH","A","2011",-0.147,
"GRC","POP","TOT","AGRWTH","A","2012",-0.539,
"GRC","POP","TOT","AGRWTH","A","2013",-0.722,
"GRC","POP","TOT","AGRWTH","A","2014",-0.663,
"GRC","POP","TOT","AGRWTH","A","2015",-0.656,
"GRC","POP","TOT","AGRWTH","A","2016",-0.415,
"GRC","POP","TOT","AGRWTH","A","2017",-0.197,
"GRC","POP","TOT","AGRWTH","A","2018",-0.267,
"HUN","POP","TOT","AGRWTH","A","1960",0.4677,
"HUN","POP","TOT","AGRWTH","A","1961",0.4451,
"HUN","POP","TOT","AGRWTH","A","1962",0.3277,
"HUN","POP","TOT","AGRWTH","A","1963",0.2696,
"HUN","POP","TOT","AGRWTH","A","1964",0.316,
"HUN","POP","TOT","AGRWTH","A","1965",0.2776,
"HUN","POP","TOT","AGRWTH","A","1966",0.3027,
"HUN","POP","TOT","AGRWTH","A","1967",0.3728,
"HUN","POP","TOT","AGRWTH","A","1968",0.3836,
"HUN","POP","TOT","AGRWTH","A","1969",0.4184,
"HUN","POP","TOT","AGRWTH","A","1970",0.3805,
"HUN","POP","TOT","AGRWTH","A","1971",0.2865,
"HUN","POP","TOT","AGRWTH","A","1972",0.2985,
"HUN","POP","TOT","AGRWTH","A","1973",0.3227,
"HUN","POP","TOT","AGRWTH","A","1974",0.4473,
"HUN","POP","TOT","AGRWTH","A","1975",0.5897,
"HUN","POP","TOT","AGRWTH","A","1976",0.5516,
"HUN","POP","TOT","AGRWTH","A","1977",0.4656,
"HUN","POP","TOT","AGRWTH","A","1978",0.3456,
"HUN","POP","TOT","AGRWTH","A","1979",0.1808,
"HUN","POP","TOT","AGRWTH","A","1980",0.0651,
"HUN","POP","TOT","AGRWTH","A","1981",0.0067,
"HUN","POP","TOT","AGRWTH","A","1982",-0.058,
"HUN","POP","TOT","AGRWTH","A","1983",-0.15,
"HUN","POP","TOT","AGRWTH","A","1984",-0.199,
"HUN","POP","TOT","AGRWTH","A","1985",-0.181,
"HUN","POP","TOT","AGRWTH","A","1986",-0.17,
"HUN","POP","TOT","AGRWTH","A","1987",-0.167,
"HUN","POP","TOT","AGRWTH","A","1988",-0.153,
"HUN","POP","TOT","AGRWTH","A","1989",-1.083,
"HUN","POP","TOT","AGRWTH","A","1990",-1.027,
"HUN","POP","TOT","AGRWTH","A","1991",-0.005,
"HUN","POP","TOT","AGRWTH","A","1992",-0.039,
"HUN","POP","TOT","AGRWTH","A","1993",-0.113,
